"_id","employee_id","date","hostname","os","login_time","logout_time","active_hours"
"ObjectId(""6849ef89ab2373184fe08a27"")","E362","2025-06-05","desktop-36.wilson.com","Windows","10:00","19:20",9.6
"ObjectId(""6849ef89ab2373184fe08a28"")","E362","2025-06-06","web-79.ho.biz","Windows","09:50","18:34",9.7
"ObjectId(""6849ef89ab2373184fe08a29"")","E362","2025-06-07","email-84.coleman.com","Linux","10:16","17:57",7.1
"ObjectId(""6849ef89ab2373184fe08a2a"")","E362","2025-06-08","desktop-18.lee.info","Linux","10:04","18:10",7.8
"ObjectId(""6849ef89ab2373184fe08a2b"")","E362","2025-06-09","desktop-04.gutierrez.net","Linux","07:16","15:01",7.9
"ObjectId(""6849ef89ab2373184fe08a2c"")","E362","2025-06-10","db-88.kirby.com","macOS","09:52","16:11",6.5
"ObjectId(""6849ef89ab2373184fe08a2d"")","E363","2025-06-01","web-12.tate.info","Windows","07:00","15:19",7.6
"ObjectId(""6849ef89ab2373184fe08a2e"")","E363","2025-06-02","web-79.stephenson.com","macOS","07:04","14:43",6.7
"ObjectId(""6849ef89ab2373184fe08a2f"")","E363","2025-06-03","laptop-24.barber.com","Linux","09:14","19:53",9.9
"ObjectId(""6849ef89ab2373184fe08a30"")","E363","2025-06-04","web-55.jones-stewart.biz","Windows","09:43","17:32",8
"ObjectId(""6849ef89ab2373184fe08a31"")","E363","2025-06-05","db-19.clark.com","Windows","07:01","17:02",9.5
"ObjectId(""6849ef89ab2373184fe08a32"")","E363","2025-06-06","db-27.hall.net","Linux","10:20","17:48",6.9
"ObjectId(""6849ef89ab2373184fe08a33"")","E363","2025-06-07","email-16.kelley-smith.com","Windows","09:21","17:05",8.2
"ObjectId(""6849ef89ab2373184fe08a34"")","E363","2025-06-08","web-67.schroeder-atkinson.com","macOS","08:57","15:15",6.6
"ObjectId(""6849ef89ab2373184fe08a35"")","E363","2025-06-09","desktop-51.gonzalez.org","Windows","07:47","16:01",9.1
"ObjectId(""6849ef89ab2373184fe08a36"")","E363","2025-06-10","srv-69.gordon.com","Windows","09:03","17:34",8.9
"ObjectId(""6849ef89ab2373184fe08a37"")","E364","2025-06-01","email-88.foster.com","macOS","09:01","19:34",10.2
"ObjectId(""6849ef89ab2373184fe08a38"")","E364","2025-06-02","laptop-09.evans.com","Windows","09:18","17:08",7.4
"ObjectId(""6849ef89ab2373184fe08a39"")","E364","2025-06-03","desktop-42.simon.com","macOS","08:59","17:58",8.3
"ObjectId(""6849ef89ab2373184fe08a3a"")","E364","2025-06-04","lt-44.miller-ballard.com","macOS","10:59","20:12",9.8
"ObjectId(""6849ef89ab2373184fe08a3b"")","E364","2025-06-05","web-48.williams-boyle.org","Linux","07:11","16:25",8.7
"ObjectId(""6849ef89ab2373184fe08a3c"")","E364","2025-06-06","laptop-71.thomas.com","macOS","08:50","18:27",9.9
"ObjectId(""6849ef89ab2373184fe08a3d"")","E364","2025-06-07","srv-22.nelson.com","Windows","08:06","16:54",8.5
"ObjectId(""6849ef89ab2373184fe08a3e"")","E364","2025-06-08","lt-09.nelson.com","Windows","10:39","18:40",8.2
"ObjectId(""6849ef89ab2373184fe08a3f"")","E364","2025-06-09","email-38.sweeney.org","macOS","08:58","17:10",8.5
"ObjectId(""6849ef89ab2373184fe08a40"")","E364","2025-06-10","laptop-05.webster.com","Windows","08:18","18:18",10.5
"ObjectId(""6849ef89ab2373184fe08a41"")","E365","2025-06-01","laptop-81.lee.com","Windows","10:29","18:31",8
"ObjectId(""6849ef89ab2373184fe08a42"")","E365","2025-06-02","email-95.ward.com","Windows","07:23","16:51",8.5
"ObjectId(""6849ef89ab2373184fe08a43"")","E365","2025-06-03","lt-93.mcfarland.net","macOS","09:33","16:03",6.3
"ObjectId(""6849ef89ab2373184fe08a44"")","E365","2025-06-04","db-42.roberts.com","Linux","07:42","17:35",10.2
"ObjectId(""6849ef89ab2373184fe08a45"")","E365","2025-06-05","desktop-39.myers-smith.com","Windows","08:27","15:44",6.8
"ObjectId(""6849ef89ab2373184fe08a46"")","E365","2025-06-06","web-16.ayala-brown.com","macOS","08:07","17:42",9.1
"ObjectId(""6849ef89ab2373184fe08a47"")","E365","2025-06-07","desktop-34.mccarthy.com","Windows","07:23","17:25",9.6
"ObjectId(""6849ef89ab2373184fe08a48"")","E365","2025-06-08","db-38.wade-harding.com","Windows","10:49","17:10",7.4
"ObjectId(""6849ef89ab2373184fe08a49"")","E365","2025-06-09","lt-42.park.com","macOS","08:37","18:13",9.4
"ObjectId(""6849ef89ab2373184fe08a4a"")","E365","2025-06-10","desktop-88.smith-powell.com","Linux","10:36","17:52",6.6
"ObjectId(""6849ef89ab2373184fe08a4b"")","E366","2025-06-01","laptop-19.berg-torres.com","macOS","09:03","17:35",8
"ObjectId(""6849ef89ab2373184fe08a4c"")","E366","2025-06-02","web-12.daugherty-espinoza.com","Windows","07:36","16:05",9.2
"ObjectId(""6849ef89ab2373184fe08a4d"")","E366","2025-06-03","lt-83.snyder.org","Windows","08:47","17:12",8.9
"ObjectId(""6849ef89ab2373184fe08a4e"")","E366","2025-06-04","email-92.hernandez-edwards.org","Linux","10:25","17:08",6.4
"ObjectId(""6849ef89ab2373184fe08a4f"")","E366","2025-06-05","web-15.richardson.biz","Windows","08:09","18:32",9.9
"ObjectId(""6849ef89ab2373184fe08a50"")","E366","2025-06-06","lt-32.thompson.com","Windows","10:45","17:11",6.9
"ObjectId(""6849ef89ab2373184fe08a51"")","E366","2025-06-07","desktop-20.baker.com","macOS","07:12","15:46",8.2
"ObjectId(""6849ef89ab2373184fe08a52"")","E366","2025-06-08","db-70.vasquez.com","Windows","08:47","18:15",10.3
"ObjectId(""6849ef89ab2373184fe08a53"")","E366","2025-06-09","laptop-13.reyes.com","Linux","10:13","18:57",8.2
"ObjectId(""6849ef89ab2373184fe08a54"")","E366","2025-06-10","email-94.mckay.biz","Windows","10:31","20:02",10.1
"ObjectId(""6849ef89ab2373184fe08a55"")","E367","2025-06-01","srv-52.munoz.com","Linux","10:43","17:26",7
"ObjectId(""6849ef89ab2373184fe08a56"")","E367","2025-06-02","web-31.lin.com","Windows","09:34","16:23",7.1
"ObjectId(""6849ef89ab2373184fe08a57"")","E367","2025-06-03","desktop-73.thompson.biz","Linux","07:22","17:47",10.2
"ObjectId(""6849ef89ab2373184fe08a58"")","E367","2025-06-04","lt-70.patton.info","macOS","10:00","18:08",7.5
"ObjectId(""6849ef89ab2373184fe08a59"")","E367","2025-06-05","srv-89.martinez.com","Linux","09:21","18:56",8.9
"ObjectId(""6849ef89ab2373184fe08a5a"")","E367","2025-06-06","laptop-00.pierce-peterson.com","Windows","09:59","17:05",8.1
"ObjectId(""6849ef89ab2373184fe08a5b"")","E367","2025-06-07","laptop-63.johnson.com","Linux","08:00","15:34",6.8
"ObjectId(""6849ef89ab2373184fe08a5c"")","E367","2025-06-08","web-56.barnes.com","Linux","10:31","17:29",7.5
"ObjectId(""6849ef89ab2373184fe08a5d"")","E367","2025-06-09","desktop-08.bush-soto.com","Windows","07:41","17:49",10.4
"ObjectId(""6849ef89ab2373184fe08a5e"")","E367","2025-06-10","web-98.ramirez-house.com","Linux","08:51","17:47",9.1
"ObjectId(""6849ef89ab2373184fe08a5f"")","E368","2025-06-01","srv-63.ramos.com","macOS","08:42","15:01",7.3
"ObjectId(""6849ef89ab2373184fe08a60"")","E368","2025-06-02","web-80.harvey.com","macOS","07:17","17:36",9.7
"ObjectId(""6849ef89ab2373184fe08a61"")","E368","2025-06-03","db-61.bush-obrien.net","Linux","07:54","14:35",6.9
"ObjectId(""6849ef89ab2373184fe08a62"")","E368","2025-06-04","web-52.turner.net","Linux","08:27","15:17",7.4
"ObjectId(""6849ef89ab2373184fe08a63"")","E368","2025-06-05","srv-07.gross.biz","Windows","10:32","19:57",9.6
"ObjectId(""6849ef89ab2373184fe08a64"")","E368","2025-06-06","desktop-77.smith-tapia.com","macOS","10:58","17:03",6.7
"ObjectId(""6849ef89ab2373184fe08a65"")","E368","2025-06-07","db-06.stone-wheeler.org","macOS","09:05","19:41",9.7
"ObjectId(""6849ef89ab2373184fe08a66"")","E368","2025-06-08","lt-76.maldonado-romero.info","Linux","07:00","15:57",8.7
"ObjectId(""6849ef89ab2373184fe08a67"")","E368","2025-06-09","email-98.thompson.biz","Windows","09:06","19:00",10.1
"ObjectId(""6849ef89ab2373184fe08a68"")","E368","2025-06-10","laptop-43.porter.com","Windows","08:01","18:31",10.4
"ObjectId(""6849ef89ab2373184fe08a69"")","E369","2025-06-01","laptop-82.watts-obrien.com","Linux","09:54","18:09",9.7
"ObjectId(""6849ef89ab2373184fe08a6a"")","E369","2025-06-02","email-57.black.info","Windows","09:26","17:08",8
"ObjectId(""6849ef89ab2373184fe08a6b"")","E369","2025-06-03","lt-66.king.info","Linux","10:20","19:27",9.5
"ObjectId(""6849ef89ab2373184fe08a6c"")","E369","2025-06-04","web-19.wilcox.com","Windows","08:46","18:34",10
"ObjectId(""6849ef89ab2373184fe08a6d"")","E369","2025-06-05","web-68.chen-green.com","Linux","10:17","20:13",9.7
"ObjectId(""6849ef89ab2373184fe08a6e"")","E369","2025-06-06","web-33.ward-carter.com","Windows","09:59","16:06",6.7
"ObjectId(""6849ef89ab2373184fe08a6f"")","E369","2025-06-07","desktop-77.cook.com","macOS","07:08","15:56",8.5
"ObjectId(""6849ef89ab2373184fe08a70"")","E369","2025-06-08","srv-76.ortiz-taylor.info","macOS","07:56","14:19",6.5
"ObjectId(""6849ef89ab2373184fe08a71"")","E369","2025-06-09","laptop-77.reynolds-shelton.biz","Linux","08:30","15:02",7.4
"ObjectId(""6849ef89ab2373184fe08a72"")","E369","2025-06-10","srv-54.stone-miller.com","Windows","10:24","19:22",9.3
"ObjectId(""6849ef89ab2373184fe08a73"")","E370","2025-06-01","srv-55.jenkins.com","Linux","07:36","14:26",7.5
"ObjectId(""6849ef89ab2373184fe08a74"")","E370","2025-06-02","lt-41.miller.com","Windows","08:25","18:07",10.1
"ObjectId(""6849ef89ab2373184fe08a75"")","E370","2025-06-03","web-81.monroe-williams.biz","Windows","09:05","16:21",6.8
"ObjectId(""6849ef89ab2373184fe08a76"")","E370","2025-06-04","email-68.williams.net","macOS","10:31","18:41",7.9
"ObjectId(""6849ef89ab2373184fe08a77"")","E370","2025-06-05","lt-00.anderson.biz","Linux","09:43","17:10",7.6
"ObjectId(""6849ef89ab2373184fe08a78"")","E370","2025-06-06","lt-87.bowman-phillips.com","macOS","07:14","17:51",10.1
"ObjectId(""6849ef89ab2373184fe08a79"")","E370","2025-06-07","lt-27.cannon.net","Windows","08:52","16:01",8.1
"ObjectId(""6849ef89ab2373184fe08a7a"")","E370","2025-06-08","db-85.copeland.com","Linux","09:44","17:08",7.7
"ObjectId(""6849ef89ab2373184fe08a7b"")","E370","2025-06-09","db-26.mccarthy.info","macOS","07:07","15:18",8.4
"ObjectId(""6849ef89ab2373184fe08a7c"")","E370","2025-06-10","srv-26.sharp-pearson.com","Linux","07:50","15:13",7.9
"ObjectId(""6849ef89ab2373184fe08a7d"")","E371","2025-06-01","desktop-26.roach.com","Linux","07:05","14:35",6.4
"ObjectId(""6849ef89ab2373184fe08a7e"")","E371","2025-06-02","desktop-73.mendoza-riggs.com","macOS","08:32","15:01",6.4
"ObjectId(""6849ef89ab2373184fe08a7f"")","E371","2025-06-03","lt-04.johnson.com","Windows","07:37","17:24",10.3
"ObjectId(""6849ef89ab2373184fe08a80"")","E371","2025-06-04","laptop-65.smith.info","macOS","07:14","16:18",8.5
"ObjectId(""6849ef89ab2373184fe08a81"")","E371","2025-06-05","laptop-52.white-ruiz.org","Windows","07:00","16:28",8.6
"ObjectId(""6849ef89ab2373184fe08a82"")","E371","2025-06-06","srv-96.harris.com","Windows","07:14","16:33",8.7
"ObjectId(""6849ef89ab2373184fe08a83"")","E371","2025-06-07","laptop-42.jones-higgins.com","Linux","09:23","19:01",9.5
"ObjectId(""6849ef89ab2373184fe08a84"")","E371","2025-06-08","lt-60.conley-robinson.com","macOS","10:41","18:09",7.9
"ObjectId(""6849ef89ab2373184fe08a85"")","E371","2025-06-09","email-12.hayes-torres.com","macOS","07:57","15:53",8.4
"ObjectId(""6849ef89ab2373184fe08a86"")","E371","2025-06-10","lt-88.lynch.net","Linux","09:34","17:12",7.9
"ObjectId(""6849ef89ab2373184fe08a87"")","E372","2025-06-01","laptop-15.woods.org","macOS","07:49","17:14",9.6
"ObjectId(""6849ef89ab2373184fe08a88"")","E372","2025-06-02","lt-02.davis-murray.com","macOS","09:47","18:24",8.8
"ObjectId(""6849ef89ab2373184fe08a89"")","E372","2025-06-03","srv-89.walker-williams.biz","Windows","10:00","20:01",10.9
"ObjectId(""6849ef89ab2373184fe08a8a"")","E372","2025-06-04","lt-17.diaz.info","macOS","09:54","17:39",7.3
"ObjectId(""6849ef89ab2373184fe08a8b"")","E372","2025-06-05","web-70.campbell-davis.com","Windows","08:11","18:47",9.6
"ObjectId(""6849ef89ab2373184fe08a8c"")","E372","2025-06-06","lt-99.fry.com","Windows","09:48","18:28",8.7
"ObjectId(""6849ef89ab2373184fe08a8d"")","E372","2025-06-07","laptop-10.castillo.com","Windows","09:12","17:23",7.1
"ObjectId(""6849ef89ab2373184fe08a8e"")","E372","2025-06-08","laptop-42.reese.net","Windows","10:34","20:29",9.9
"ObjectId(""6849ef89ab2373184fe08a8f"")","E372","2025-06-09","db-79.holmes.com","Windows","08:29","18:22",9.8
"ObjectId(""6849ef89ab2373184fe08a90"")","E372","2025-06-10","desktop-68.thompson.net","macOS","09:53","16:06",7.1
"ObjectId(""6849ef89ab2373184fe08a91"")","E373","2025-06-01","lt-06.blanchard.biz","macOS","09:30","18:40",8.4
"ObjectId(""6849ef89ab2373184fe08a92"")","E373","2025-06-02","laptop-82.novak.com","Windows","08:38","18:32",10.5
"ObjectId(""6849ef89ab2373184fe08a93"")","E373","2025-06-03","srv-55.green-zimmerman.org","Linux","10:24","19:39",8.9
"ObjectId(""6849ef89ab2373184fe08a94"")","E373","2025-06-04","lt-62.mueller.net","macOS","07:53","14:42",7.3
"ObjectId(""6849ef89ab2373184fe08a95"")","E373","2025-06-05","lt-32.allen.com","Linux","07:35","14:05",6.8
"ObjectId(""6849ef89ab2373184fe08a96"")","E373","2025-06-06","laptop-76.singleton.com","Windows","10:58","17:50",7.7
"ObjectId(""6849ef89ab2373184fe08a97"")","E373","2025-06-07","db-27.sparks.com","Windows","09:23","17:03",8.1
"ObjectId(""6849ef89ab2373184fe08a98"")","E373","2025-06-08","lt-84.brooks.com","Linux","10:11","19:03",9.2
"ObjectId(""6849ef89ab2373184fe08a99"")","E373","2025-06-09","srv-61.guerra.com","Linux","08:05","17:38",9.5
"ObjectId(""6849ef89ab2373184fe08a9a"")","E373","2025-06-10","web-35.simon.com","Windows","08:41","15:48",6.3
"ObjectId(""6849ef89ab2373184fe08a9b"")","E374","2025-06-01","laptop-47.barker.org","macOS","10:50","20:12",10.3
"ObjectId(""6849ef89ab2373184fe08a9c"")","E374","2025-06-02","laptop-93.day.com","Windows","08:05","17:41",8.3
"ObjectId(""6849ef89ab2373184fe08a9d"")","E374","2025-06-03","db-38.adams-reed.info","Linux","10:17","20:13",9.7
"ObjectId(""6849ef89ab2373184fe08a9e"")","E374","2025-06-04","lt-66.smith.info","Windows","08:53","15:39",7
"ObjectId(""6849ef89ab2373184fe08a9f"")","E374","2025-06-05","email-95.shaw.com","macOS","08:36","16:15",8.8
"ObjectId(""6849ef89ab2373184fe08aa0"")","E374","2025-06-06","db-25.bonilla-brown.com","Windows","10:10","19:08",9.6
"ObjectId(""6849ef89ab2373184fe08aa1"")","E374","2025-06-07","email-80.wells-mason.com","Linux","10:33","19:27",8.5
"ObjectId(""6849ef89ab2373184fe08aa2"")","E374","2025-06-08","laptop-32.hernandez.com","Windows","07:14","17:12",10.2
"ObjectId(""6849ef89ab2373184fe08aa3"")","E374","2025-06-09","srv-92.nelson.com","Linux","07:39","17:51",9.1
"ObjectId(""6849ef89ab2373184fe08aa4"")","E374","2025-06-10","desktop-06.landry.biz","macOS","07:09","14:25",6.6
"ObjectId(""6849ef89ab2373184fe08aa5"")","E375","2025-06-01","lt-91.christensen.com","macOS","08:47","18:29",10.1
"ObjectId(""6849ef89ab2373184fe08aa6"")","E375","2025-06-02","web-91.mack-cox.biz","Linux","10:35","20:48",9.9
"ObjectId(""6849ef89ab2373184fe08aa7"")","E375","2025-06-03","lt-44.gibbs-jones.com","macOS","07:33","17:45",10.3
"ObjectId(""6849ef89ab2373184fe08aa8"")","E375","2025-06-04","srv-14.bradford-miller.net","macOS","09:32","19:46",10.5
"ObjectId(""6849ef89ab2373184fe08aa9"")","E375","2025-06-05","lt-67.rosales.com","macOS","09:22","18:38",9.2
"ObjectId(""6849ef89ab2373184fe08aaa"")","E375","2025-06-06","desktop-80.torres-robertson.org","macOS","07:32","14:52",6.9
"ObjectId(""6849ef89ab2373184fe08aab"")","E375","2025-06-07","laptop-82.smith.com","macOS","07:37","15:12",8.6
"ObjectId(""6849ef89ab2373184fe08aac"")","E375","2025-06-08","srv-95.terry.biz","macOS","07:16","15:52",7.5
"ObjectId(""6849ef89ab2373184fe08aad"")","E375","2025-06-09","laptop-26.lewis.biz","Windows","10:07","20:05",10.1
"ObjectId(""6849ef89ab2373184fe08aae"")","E375","2025-06-10","laptop-33.baker.com","Windows","08:57","18:18",10
"ObjectId(""6849ef89ab2373184fe08aaf"")","E376","2025-06-01","web-63.roberts.com","macOS","09:39","17:44",8.4
"ObjectId(""6849ef89ab2373184fe08ab0"")","E376","2025-06-02","db-35.craig.com","Windows","08:23","18:45",10.5
"ObjectId(""6849ef89ab2373184fe08ab1"")","E376","2025-06-03","srv-11.vincent.com","macOS","09:29","17:41",8
"ObjectId(""6849ef89ab2373184fe08ab2"")","E376","2025-06-04","desktop-44.williams.com","macOS","10:56","18:32",7.8
"ObjectId(""6849ef89ab2373184fe08ab3"")","E376","2025-06-05","lt-47.brewer.org","Windows","07:55","17:52",10.2
"ObjectId(""6849ef89ab2373184fe08ab4"")","E376","2025-06-06","lt-14.williams.biz","Linux","10:03","17:26",6.9
"ObjectId(""6849ef89ab2373184fe08ab5"")","E376","2025-06-07","srv-47.myers-pugh.com","Windows","08:37","18:52",10
"ObjectId(""6849ef89ab2373184fe08ab6"")","E376","2025-06-08","lt-48.lopez.com","Windows","10:49","20:16",10
"ObjectId(""6849ef89ab2373184fe08ab7"")","E376","2025-06-09","desktop-82.johnson.net","Windows","10:15","19:17",8.3
"ObjectId(""6849ef89ab2373184fe08ab8"")","E376","2025-06-10","db-07.johnson.com","macOS","10:55","17:02",7.6
"ObjectId(""6849ef89ab2373184fe08ab9"")","E377","2025-06-01","lt-28.gonzalez-roberson.biz","Linux","07:57","16:19",8.1
"ObjectId(""6849ef89ab2373184fe08aba"")","E377","2025-06-02","email-34.anthony-david.com","Windows","10:38","19:46",9.1
"ObjectId(""6849ef89ab2373184fe08abb"")","E377","2025-06-03","email-34.lowe.org","Windows","10:03","20:51",10.4
"ObjectId(""6849ef89ab2373184fe08abc"")","E377","2025-06-04","db-63.holloway.org","Windows","08:00","17:46",8.9
"ObjectId(""6849ef89ab2373184fe08abd"")","E377","2025-06-05","email-22.miller.biz","macOS","10:16","18:58",7.2
"ObjectId(""6849ef89ab2373184fe08abe"")","E377","2025-06-06","web-33.brown.biz","macOS","08:28","16:41",8
"ObjectId(""6849ef89ab2373184fe08abf"")","E377","2025-06-07","desktop-18.castillo.info","Linux","08:53","15:44",6.5
"ObjectId(""6849ef89ab2373184fe08ac0"")","E377","2025-06-08","laptop-64.mitchell-taylor.net","macOS","10:16","20:55",10.2
"ObjectId(""6849ef89ab2373184fe08ac1"")","E377","2025-06-09","web-65.waller.org","Linux","09:43","17:05",7.7
"ObjectId(""6849ef89ab2373184fe08ac2"")","E377","2025-06-10","email-06.coleman.org","macOS","10:45","18:04",8
"ObjectId(""6849ef89ab2373184fe08ac3"")","E378","2025-06-01","web-93.beltran.com","macOS","09:30","17:18",8.1
"ObjectId(""6849ef89ab2373184fe08ac4"")","E378","2025-06-02","lt-69.henderson.org","macOS","07:26","14:38",6.7
"ObjectId(""6849ef89ab2373184fe08ac5"")","E378","2025-06-03","lt-64.haas.com","Linux","09:08","18:57",8.9
"ObjectId(""6849ef89ab2373184fe08ac6"")","E378","2025-06-04","srv-77.arellano.info","Windows","08:32","16:22",7.9
"ObjectId(""6849ef89ab2373184fe08ac7"")","E378","2025-06-05","lt-92.peterson-mclaughlin.com","macOS","09:15","17:20",8.2
"ObjectId(""6849ef89ab2373184fe08ac8"")","E378","2025-06-06","srv-33.hughes.com","Windows","07:57","15:45",8
"ObjectId(""6849ef89ab2373184fe08ac9"")","E378","2025-06-07","lt-22.barnes.info","Windows","09:38","17:46",7.3
"ObjectId(""6849ef89ab2373184fe08aca"")","E378","2025-06-08","lt-06.hawkins.net","macOS","08:02","18:02",9.7
"ObjectId(""6849ef89ab2373184fe08acb"")","E378","2025-06-09","lt-35.lindsey.net","Linux","08:18","18:06",9.7
"ObjectId(""6849ef89ab2373184fe08acc"")","E378","2025-06-10","lt-68.parker-black.info","Linux","08:25","16:05",8.4
"ObjectId(""6849ef89ab2373184fe08acd"")","E379","2025-06-01","email-61.simpson.com","macOS","09:52","16:02",7.3
"ObjectId(""6849ef89ab2373184fe08ace"")","E379","2025-06-02","db-37.riddle.com","Windows","10:48","18:11",8.2
"ObjectId(""6849ef89ab2373184fe08acf"")","E379","2025-06-03","lt-76.sweeney.net","Linux","10:26","19:40",9.7
"ObjectId(""6849ef89ab2373184fe08ad0"")","E379","2025-06-04","web-99.walters.com","macOS","10:51","19:23",9.8
"ObjectId(""6849ef89ab2373184fe08ad1"")","E379","2025-06-05","email-76.aguilar.com","macOS","10:49","18:34",7.8
"ObjectId(""6849ef89ab2373184fe08ad2"")","E379","2025-06-06","email-55.holmes.com","Linux","08:24","17:32",9.2
"ObjectId(""6849ef89ab2373184fe08ad3"")","E379","2025-06-07","web-00.bradshaw.com","macOS","07:28","17:09",9.9
"ObjectId(""6849ef89ab2373184fe08ad4"")","E379","2025-06-08","laptop-02.davidson-may.com","Linux","10:38","20:59",9.3
"ObjectId(""6849ef89ab2373184fe08ad5"")","E379","2025-06-09","laptop-99.blankenship.info","Linux","10:29","18:26",8
"ObjectId(""6849ef89ab2373184fe08ad6"")","E379","2025-06-10","laptop-95.griffin.com","Linux","09:24","17:21",7.2
"ObjectId(""6849ef89ab2373184fe08ad7"")","E380","2025-06-01","lt-63.gilbert.com","Windows","08:27","15:03",7.5
"ObjectId(""6849ef89ab2373184fe08ad8"")","E380","2025-06-02","db-36.wong.info","Linux","08:36","18:22",9.7
"ObjectId(""6849ef89ab2373184fe08ad9"")","E380","2025-06-03","lt-80.king-roman.com","macOS","10:26","20:16",10
"ObjectId(""6849ef89ab2373184fe08ada"")","E380","2025-06-04","laptop-88.washington.info","macOS","10:21","17:10",7.6
"ObjectId(""6849ef89ab2373184fe08adb"")","E380","2025-06-05","desktop-27.stephens.com","macOS","08:45","18:25",10
"ObjectId(""6849ef89ab2373184fe08adc"")","E380","2025-06-06","srv-01.cochran-matthews.com","Linux","07:34","17:13",10.1
"ObjectId(""6849ef89ab2373184fe08add"")","E380","2025-06-07","email-20.carr.com","Windows","10:27","20:36",10.2
"ObjectId(""6849ef89ab2373184fe08ade"")","E380","2025-06-08","web-62.patel.biz","Windows","08:05","16:57",7.6
"ObjectId(""6849ef89ab2373184fe08adf"")","E380","2025-06-09","email-64.oconnell.com","Linux","10:03","19:35",9
"ObjectId(""6849ef89ab2373184fe08ae0"")","E380","2025-06-10","desktop-05.mitchell.biz","macOS","07:23","17:22",10
"ObjectId(""6849ef89ab2373184fe08ae1"")","E381","2025-06-01","web-97.soto-murphy.info","Windows","09:40","19:04",10.1
"ObjectId(""6849ef89ab2373184fe08ae2"")","E381","2025-06-02","web-45.patterson.org","macOS","10:54","18:55",8.1
"ObjectId(""6849ef89ab2373184fe08ae3"")","E381","2025-06-03","laptop-72.kemp.com","Windows","08:46","16:27",8.1
"ObjectId(""6849ef89ab2373184fe08ae4"")","E381","2025-06-04","lt-60.smith.biz","Windows","08:07","15:47",7.2
"ObjectId(""6849ef89ab2373184fe08ae5"")","E381","2025-06-05","email-74.johnson-cantu.com","Windows","07:30","15:26",7.8
"ObjectId(""6849ef89ab2373184fe08ae6"")","E381","2025-06-06","web-64.moore.net","macOS","09:24","16:40",7.1
"ObjectId(""6849ef89ab2373184fe08ae7"")","E381","2025-06-07","srv-15.robbins-christensen.org","Linux","10:54","20:52",10.1
"ObjectId(""6849ef89ab2373184fe08ae8"")","E381","2025-06-08","laptop-31.diaz.com","Linux","07:49","17:13",10.3
"ObjectId(""6849ef89ab2373184fe08ae9"")","E381","2025-06-09","srv-49.maldonado.net","macOS","09:03","19:36",10.5
"ObjectId(""6849ef89ab2373184fe08aea"")","E381","2025-06-10","lt-42.schwartz.com","Linux","07:41","14:14",6.6
"ObjectId(""6849ef89ab2373184fe08aeb"")","E382","2025-06-01","srv-23.cline.com","macOS","10:42","19:14",9.2
"ObjectId(""6849ef89ab2373184fe08aec"")","E382","2025-06-02","srv-03.hall.com","Linux","09:54","17:26",8
"ObjectId(""6849ef89ab2373184fe08aed"")","E382","2025-06-03","db-92.smith-perez.com","Windows","08:55","16:47",7.8
"ObjectId(""6849ef89ab2373184fe08aee"")","E382","2025-06-04","srv-20.smith-lewis.net","Linux","08:36","15:21",7
"ObjectId(""6849ef89ab2373184fe08aef"")","E382","2025-06-05","lt-15.walker-mason.com","macOS","09:02","17:59",7.7
"ObjectId(""6849ef89ab2373184fe08af0"")","E382","2025-06-06","web-30.ramsey.com","Linux","10:52","19:23",8.7
"ObjectId(""6849ef89ab2373184fe08af1"")","E382","2025-06-07","web-06.solomon-dean.com","Linux","07:47","16:22",8.4
"ObjectId(""6849ef89ab2373184fe08af2"")","E382","2025-06-08","laptop-98.becker-ferguson.net","Windows","10:19","19:32",9.5
"ObjectId(""6849ef89ab2373184fe08af3"")","E382","2025-06-09","db-84.robinson.org","Linux","10:38","18:38",8.3
"ObjectId(""6849ef89ab2373184fe08af4"")","E382","2025-06-10","srv-09.mccarthy.com","Linux","10:08","18:10",7.5
"ObjectId(""6849ef89ab2373184fe08af5"")","E383","2025-06-01","lt-23.martinez.com","macOS","07:10","16:13",9.5
"ObjectId(""6849ef89ab2373184fe08af6"")","E383","2025-06-02","desktop-68.pham-sanchez.com","Windows","10:49","20:49",10.7
"ObjectId(""6849ef89ab2373184fe08af7"")","E383","2025-06-03","lt-19.galloway.com","Windows","09:41","18:41",9
"ObjectId(""6849ef89ab2373184fe08af8"")","E383","2025-06-04","laptop-96.taylor-gonzalez.com","macOS","07:59","16:17",8.5
"ObjectId(""6849ef89ab2373184fe08af9"")","E383","2025-06-05","desktop-39.jarvis.com","Linux","09:49","19:33",10.4
"ObjectId(""6849ef89ab2373184fe08afa"")","E383","2025-06-06","desktop-95.orozco.biz","Windows","10:42","19:21",9.1
"ObjectId(""6849ef89ab2373184fe08afb"")","E383","2025-06-07","desktop-89.roberts.net","Linux","10:20","19:01",8.8
"ObjectId(""6849ef89ab2373184fe08afc"")","E383","2025-06-08","web-04.bell-smith.info","macOS","10:16","17:47",6.4
"ObjectId(""6849ef89ab2373184fe08afd"")","E383","2025-06-09","lt-73.brown-smith.info","Linux","10:57","19:57",8.5
"ObjectId(""6849ef89ab2373184fe08afe"")","E383","2025-06-10","web-22.cannon.com","macOS","10:21","17:49",7.9
"ObjectId(""6849ef89ab2373184fe08aff"")","E384","2025-06-01","web-98.patterson-richards.com","Windows","08:54","18:23",9.5
